AppID,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (counting commission and value of the game) (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
40960,Stronghold 2: Steam Edition,59.39,-67%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-40960,https://store.steampowered.com/app/40960/Stronghold_2_Steam_Edition/,]
40980,Stronghold Legends: Steam Edition,59.39,-67%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-40980,https://store.steampowered.com/app/40980/Stronghold_Legends_Steam_Edition/,]
785740,This Is the Police 2,59.39,-67%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-785740,https://store.steampowered.com/app/785740/This_Is_the_Police_2/,]
230700,La-Mulana,59.39,-67%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-230700,https://store.steampowered.com/app/230700/LaMulana/,]
564160,Rosenkreuzstilette Freudenstachel,59.49,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-564160,https://store.steampowered.com/app/564160/Rosenkreuzstilette_Freudenstachel/,]
311840,Wildlife Park,61.74,-35%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-311840,https://store.steampowered.com/app/311840/Wildlife_Park/,]
371100,Waste Walkers,63.24,-45%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-371100,https://store.steampowered.com/app/371100/Waste_Walkers/,]
383460,Sound of Drop - fall into poison -,63.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-383460,https://store.steampowered.com/app/383460/Sound_of_Drop__fall_into_poison/,]
922710,Knightin'+,64.34,-45%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-922710,https://store.steampowered.com/app/922710/Knightin/,]
248390,Craft The World,64.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-248390,https://store.steampowered.com/app/248390/Craft_The_World/,]
602520,NEKOPARA Vol. 3,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-602520,https://store.steampowered.com/app/602520/NEKOPARA_Vol_3/,]
319910,Trine 3: The Artifacts of Power,64.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-319910,https://store.steampowered.com/app/319910/Trine_3_The_Artifacts_of_Power/,]
292500,Kero Blaster,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-292500,https://store.steampowered.com/app/292500/Kero_Blaster/,]
855630,Zeliria Sanctuary,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-855630,https://store.steampowered.com/app/855630/Zeliria_Sanctuary/,]
583040,Princess Maker Refine,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-583040,https://store.steampowered.com/app/583040/Princess_Maker_Refine/,]
704910,Tenta Shooter,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-704910,https://store.steampowered.com/app/704910/Tenta_Shooter/,]
