AppID,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (counting commission and value of the game) (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
644200,Starlight of Aeons,40.79,-40%,0.11,6.05,8,4,3.63,24.2,-20.22,-222.42,,X,"lowest price is ARS$ 37,39 at -45%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-644200,https://store.steampowered.com/app/644200/Starlight_of_Aeons/,]
360550,Cursed Sight,40.79,-40%,0.04,2.2,12,6,1.98,13.2,-29.57,-325.27,,Weeklong Deals,"lowest price is ARS$ 33,99 at -50%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-360550,https://store.steampowered.com/app/360550/Cursed_Sight/,]
241260,Sherlock Holmes: Crimes and Punishments,42.29,-90%,0.05,2.75,8,4,1.65,11.0,-32.94,-362.34,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-241260,https://store.steampowered.com/app/241260/Sherlock_Holmes_Crimes_and_Punishments/,]
232890,Stronghold Crusader 2,43.99,-90%,0.05,2.75,6,3,1.23,8.25,-36.97,-406.66,,City Builder Sale,Product is priced on par with lowest recorded price,6 days ago,in 20 hours,https://www.steamcardexchange.net/index.php?gamepage-appid-232890,https://store.steampowered.com/app/232890/Stronghold_Crusader_2/,]
Bundle/NoID,Daedalic Adventure Bundle,43.99,-90%,-,-,-,-,-,-,-,-,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-44162,https://store.steampowered.com/sub/44162/,]
214340,Deponia,43.99,-90%,0.05,2.75,8,4,1.65,11.0,-34.64,-381.04,,X,"lowest price is ARS$ 12,99 at -90%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-214340,https://store.steampowered.com/app/214340/Deponia/,]
219910,Edna & Harvey: Harvey's New Eyes,43.99,-90%,0.05,2.75,8,4,1.65,11.0,-34.64,-381.04,,X,"lowest price is ARS$ 22,49 at -90%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-219910,https://store.steampowered.com/app/219910/Edna__Harvey_Harveys_New_Eyes/,]
268540,The Whispered World Special Edition,43.99,-90%,0.05,2.75,7,4,1.65,11.0,-34.64,-381.04,,X,"lowest price is ARS$ 22,49 at -90%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-268540,https://store.steampowered.com/app/268540/The_Whispered_World_Special_Edition/,]
230820,The Night of the Rabbit,43.99,-90%,0.04,2.2,8,4,1.32,8.8,-36.51,-401.6,,X,"lowest price is ARS$ 22,49 at -90%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-230820,https://store.steampowered.com/app/230820/The_Night_of_the_Rabbit/,]
243200,Memoria,43.99,-90%,0.04,2.2,8,4,1.32,8.8,-36.51,-401.6,,X,"lowest price is ARS$ 22,49 at -90%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-243200,https://store.steampowered.com/app/243200/Memoria/,]
719750,PUSS!,44.19,-66%,0.1,5.5,9,5,4.12,27.5,-20.81,-228.91,,Weeklong Deals,"lowest price is ARS$ 32,49 at -75%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-719750,https://store.steampowered.com/app/719750/PUSS/,]
318130,Doom & Destiny,44.19,-66%,0.04,2.2,7,4,1.32,8.8,-36.7,-403.7,,X,"lowest price is ARS$ 32,49 at -75%",10 days ago,in 4 days,https://www.steamcardexchange.net/index.php?gamepage-appid-318130,https://store.steampowered.com/app/318130/Doom__Destiny/,]
